  0.30000001192092896                         0   1.9522073977275245     
  0.30000001192092896                         1   1.9529421507454408     
  0.30000001192092896                         2   1.9539066110492929     
  0.30000001192092896                         3   1.9446096772361769     
  0.30000001192092896                         4   1.9494707120867822     
  0.30000001192092896                         5   1.9548225727808068     
  0.30000001192092896                         6   1.9524174915472075     
  0.30000001192092896                         7   1.9546889979805351     
  0.30000001192092896                         8   1.9566687088368384     
  0.30000001192092896                         9   1.9646620577902465     
  0.30000001192092896                        10   1.9676249621604218     
  0.30000001192092896                        11   1.9629947131630092     
  0.30000001192092896                        12   1.9644539799727010     
  0.30000001192092896                        13   1.9645730381465414     
  0.30000001192092896                        14   1.9599989573356109     
  0.30000001192092896                        15   1.9604697310572039     
  0.30000001192092896                        16   1.9600962583539805     
  0.30000001192092896                        17   1.9597981237466970     
  0.30000001192092896                        18   1.9603638826000258     
  0.30000001192092896                        19   1.9601069307540211     
  0.30000001192092896                        20   1.9628094017714561     
  0.30000001192092896                        21   1.9668154117815879     
  0.30000001192092896                        22   1.9617424626248239     
  0.30000001192092896                        23   1.9620175888612734     
  0.30000001192092896                        24   1.9567340087764018     
